"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/02/2025 00:00:00 - 06/02/2025 01:00:00","BZN|MK","Without Sequence","138.59","",""
"06/02/2025 01:00:00 - 06/02/2025 02:00:00","BZN|MK","Without Sequence","131.56","",""
"06/02/2025 02:00:00 - 06/02/2025 03:00:00","BZN|MK","Without Sequence","127.01","",""
"06/02/2025 03:00:00 - 06/02/2025 04:00:00","BZN|MK","Without Sequence","125.76","",""
"06/02/2025 04:00:00 - 06/02/2025 05:00:00","BZN|MK","Without Sequence","127.12","",""
"06/02/2025 05:00:00 - 06/02/2025 06:00:00","BZN|MK","Without Sequence","143.22","",""
"06/02/2025 06:00:00 - 06/02/2025 07:00:00","BZN|MK","Without Sequence","165.95","",""
"06/02/2025 07:00:00 - 06/02/2025 08:00:00","BZN|MK","Without Sequence","192.14","",""
"06/02/2025 08:00:00 - 06/02/2025 09:00:00","BZN|MK","Without Sequence","197.06","",""
"06/02/2025 09:00:00 - 06/02/2025 10:00:00","BZN|MK","Without Sequence","163.46","",""
"06/02/2025 10:00:00 - 06/02/2025 11:00:00","BZN|MK","Without Sequence","139.40","",""
"06/02/2025 11:00:00 - 06/02/2025 12:00:00","BZN|MK","Without Sequence","128.37","",""
"06/02/2025 12:00:00 - 06/02/2025 13:00:00","BZN|MK","Without Sequence","124.80","",""
"06/02/2025 13:00:00 - 06/02/2025 14:00:00","BZN|MK","Without Sequence","129.15","",""
"06/02/2025 14:00:00 - 06/02/2025 15:00:00","BZN|MK","Without Sequence","136.95","",""
"06/02/2025 15:00:00 - 06/02/2025 16:00:00","BZN|MK","Without Sequence","151.72","",""
"06/02/2025 16:00:00 - 06/02/2025 17:00:00","BZN|MK","Without Sequence","169.34","",""
"06/02/2025 17:00:00 - 06/02/2025 18:00:00","BZN|MK","Without Sequence","186.75","",""
"06/02/2025 18:00:00 - 06/02/2025 19:00:00","BZN|MK","Without Sequence","193.55","",""
"06/02/2025 19:00:00 - 06/02/2025 20:00:00","BZN|MK","Without Sequence","188.37","",""
"06/02/2025 20:00:00 - 06/02/2025 21:00:00","BZN|MK","Without Sequence","167.48","",""
"06/02/2025 21:00:00 - 06/02/2025 22:00:00","BZN|MK","Without Sequence","147.42","",""
"06/02/2025 22:00:00 - 06/02/2025 23:00:00","BZN|MK","Without Sequence","139.00","",""
"06/02/2025 23:00:00 - 07/02/2025 00:00:00","BZN|MK","Without Sequence","129.37","",""
"07/02/2025 00:00:00 - 07/02/2025 01:00:00","BZN|MK","Without Sequence","128.46","",""
"07/02/2025 01:00:00 - 07/02/2025 02:00:00","BZN|MK","Without Sequence","117.00","",""
"07/02/2025 02:00:00 - 07/02/2025 03:00:00","BZN|MK","Without Sequence","111.03","",""
"07/02/2025 03:00:00 - 07/02/2025 04:00:00","BZN|MK","Without Sequence","106.95","",""
"07/02/2025 04:00:00 - 07/02/2025 05:00:00","BZN|MK","Without Sequence","106.84","",""
"07/02/2025 05:00:00 - 07/02/2025 06:00:00","BZN|MK","Without Sequence","123.81","",""
"07/02/2025 06:00:00 - 07/02/2025 07:00:00","BZN|MK","Without Sequence","151.98","",""
"07/02/2025 07:00:00 - 07/02/2025 08:00:00","BZN|MK","Without Sequence","165.87","",""
"07/02/2025 08:00:00 - 07/02/2025 09:00:00","BZN|MK","Without Sequence","169.02","",""
"07/02/2025 09:00:00 - 07/02/2025 10:00:00","BZN|MK","Without Sequence","145.01","",""
"07/02/2025 10:00:00 - 07/02/2025 11:00:00","BZN|MK","Without Sequence","131.80","",""
"07/02/2025 11:00:00 - 07/02/2025 12:00:00","BZN|MK","Without Sequence","117.36","",""
"07/02/2025 12:00:00 - 07/02/2025 13:00:00","BZN|MK","Without Sequence","115.01","",""
"07/02/2025 13:00:00 - 07/02/2025 14:00:00","BZN|MK","Without Sequence","120.01","",""
"07/02/2025 14:00:00 - 07/02/2025 15:00:00","BZN|MK","Without Sequence","124.91","",""
"07/02/2025 15:00:00 - 07/02/2025 16:00:00","BZN|MK","Without Sequence","140.74","",""
"07/02/2025 16:00:00 - 07/02/2025 17:00:00","BZN|MK","Without Sequence","163.55","",""
"07/02/2025 17:00:00 - 07/02/2025 18:00:00","BZN|MK","Without Sequence","170.94","",""
"07/02/2025 18:00:00 - 07/02/2025 19:00:00","BZN|MK","Without Sequence","177.73","",""
"07/02/2025 19:00:00 - 07/02/2025 20:00:00","BZN|MK","Without Sequence","172.77","",""
"07/02/2025 20:00:00 - 07/02/2025 21:00:00","BZN|MK","Without Sequence","153.60","",""
"07/02/2025 21:00:00 - 07/02/2025 22:00:00","BZN|MK","Without Sequence","136.79","",""
"07/02/2025 22:00:00 - 07/02/2025 23:00:00","BZN|MK","Without Sequence","131.80","",""
"07/02/2025 23:00:00 - 08/02/2025 00:00:00","BZN|MK","Without Sequence","125.00","",""
"08/02/2025 00:00:00 - 08/02/2025 01:00:00","BZN|MK","Without Sequence","117.52","",""
"08/02/2025 01:00:00 - 08/02/2025 02:00:00","BZN|MK","Without Sequence","110.38","",""
"08/02/2025 02:00:00 - 08/02/2025 03:00:00","BZN|MK","Without Sequence","100.14","",""
"08/02/2025 03:00:00 - 08/02/2025 04:00:00","BZN|MK","Without Sequence","95.31","",""
"08/02/2025 04:00:00 - 08/02/2025 05:00:00","BZN|MK","Without Sequence","95.75","",""
"08/02/2025 05:00:00 - 08/02/2025 06:00:00","BZN|MK","Without Sequence","103.48","",""
"08/02/2025 06:00:00 - 08/02/2025 07:00:00","BZN|MK","Without Sequence","123.25","",""
"08/02/2025 07:00:00 - 08/02/2025 08:00:00","BZN|MK","Without Sequence","135.00","",""
"08/02/2025 08:00:00 - 08/02/2025 09:00:00","BZN|MK","Without Sequence","131.02","",""
"08/02/2025 09:00:00 - 08/02/2025 10:00:00","BZN|MK","Without Sequence","113.16","",""
"08/02/2025 10:00:00 - 08/02/2025 11:00:00","BZN|MK","Without Sequence","97.53","",""
"08/02/2025 11:00:00 - 08/02/2025 12:00:00","BZN|MK","Without Sequence","80.50","",""
"08/02/2025 12:00:00 - 08/02/2025 13:00:00","BZN|MK","Without Sequence","80.12","",""
"08/02/2025 13:00:00 - 08/02/2025 14:00:00","BZN|MK","Without Sequence","93.01","",""
"08/02/2025 14:00:00 - 08/02/2025 15:00:00","BZN|MK","Without Sequence","103.23","",""
"08/02/2025 15:00:00 - 08/02/2025 16:00:00","BZN|MK","Without Sequence","125.00","",""
"08/02/2025 16:00:00 - 08/02/2025 17:00:00","BZN|MK","Without Sequence","151.83","",""
"08/02/2025 17:00:00 - 08/02/2025 18:00:00","BZN|MK","Without Sequence","169.80","",""
"08/02/2025 18:00:00 - 08/02/2025 19:00:00","BZN|MK","Without Sequence","167.76","",""
"08/02/2025 19:00:00 - 08/02/2025 20:00:00","BZN|MK","Without Sequence","165.28","",""
"08/02/2025 20:00:00 - 08/02/2025 21:00:00","BZN|MK","Without Sequence","157.23","",""
"08/02/2025 21:00:00 - 08/02/2025 22:00:00","BZN|MK","Without Sequence","137.43","",""
"08/02/2025 22:00:00 - 08/02/2025 23:00:00","BZN|MK","Without Sequence","139.83","",""
"08/02/2025 23:00:00 - 09/02/2025 00:00:00","BZN|MK","Without Sequence","131.18","",""
"09/02/2025 00:00:00 - 09/02/2025 01:00:00","BZN|MK","Without Sequence","136.24","",""
"09/02/2025 01:00:00 - 09/02/2025 02:00:00","BZN|MK","Without Sequence","125.00","",""
"09/02/2025 02:00:00 - 09/02/2025 03:00:00","BZN|MK","Without Sequence","115.00","",""
"09/02/2025 03:00:00 - 09/02/2025 04:00:00","BZN|MK","Without Sequence","112.20","",""
"09/02/2025 04:00:00 - 09/02/2025 05:00:00","BZN|MK","Without Sequence","112.20","",""
"09/02/2025 05:00:00 - 09/02/2025 06:00:00","BZN|MK","Without Sequence","114.37","",""
"09/02/2025 06:00:00 - 09/02/2025 07:00:00","BZN|MK","Without Sequence","115.14","",""
"09/02/2025 07:00:00 - 09/02/2025 08:00:00","BZN|MK","Without Sequence","119.62","",""
"09/02/2025 08:00:00 - 09/02/2025 09:00:00","BZN|MK","Without Sequence","121.91","",""
"09/02/2025 09:00:00 - 09/02/2025 10:00:00","BZN|MK","Without Sequence","119.85","",""
"09/02/2025 10:00:00 - 09/02/2025 11:00:00","BZN|MK","Without Sequence","115.14","",""
"09/02/2025 11:00:00 - 09/02/2025 12:00:00","BZN|MK","Without Sequence","110.87","",""
"09/02/2025 12:00:00 - 09/02/2025 13:00:00","BZN|MK","Without Sequence","110.99","",""
"09/02/2025 13:00:00 - 09/02/2025 14:00:00","BZN|MK","Without Sequence","109.45","",""
"09/02/2025 14:00:00 - 09/02/2025 15:00:00","BZN|MK","Without Sequence","117.21","",""
"09/02/2025 15:00:00 - 09/02/2025 16:00:00","BZN|MK","Without Sequence","119.71","",""
"09/02/2025 16:00:00 - 09/02/2025 17:00:00","BZN|MK","Without Sequence","145.63","",""
"09/02/2025 17:00:00 - 09/02/2025 18:00:00","BZN|MK","Without Sequence","164.80","",""
"09/02/2025 18:00:00 - 09/02/2025 19:00:00","BZN|MK","Without Sequence","167.17","",""
"09/02/2025 19:00:00 - 09/02/2025 20:00:00","BZN|MK","Without Sequence","161.11","",""
"09/02/2025 20:00:00 - 09/02/2025 21:00:00","BZN|MK","Without Sequence","149.51","",""
"09/02/2025 21:00:00 - 09/02/2025 22:00:00","BZN|MK","Without Sequence","144.31","",""
"09/02/2025 22:00:00 - 09/02/2025 23:00:00","BZN|MK","Without Sequence","137.91","",""
"09/02/2025 23:00:00 - 10/02/2025 00:00:00","BZN|MK","Without Sequence","131.84","",""
"10/02/2025 00:00:00 - 10/02/2025 01:00:00","BZN|MK","Without Sequence","135.95","",""
"10/02/2025 01:00:00 - 10/02/2025 02:00:00","BZN|MK","Without Sequence","128.96","",""
"10/02/2025 02:00:00 - 10/02/2025 03:00:00","BZN|MK","Without Sequence","123.04","",""
"10/02/2025 03:00:00 - 10/02/2025 04:00:00","BZN|MK","Without Sequence","119.44","",""
"10/02/2025 04:00:00 - 10/02/2025 05:00:00","BZN|MK","Without Sequence","119.54","",""
"10/02/2025 05:00:00 - 10/02/2025 06:00:00","BZN|MK","Without Sequence","130.00","",""
"10/02/2025 06:00:00 - 10/02/2025 07:00:00","BZN|MK","Without Sequence","159.62","",""
"10/02/2025 07:00:00 - 10/02/2025 08:00:00","BZN|MK","Without Sequence","188.86","",""
"10/02/2025 08:00:00 - 10/02/2025 09:00:00","BZN|MK","Without Sequence","181.12","",""
"10/02/2025 09:00:00 - 10/02/2025 10:00:00","BZN|MK","Without Sequence","149.32","",""
"10/02/2025 10:00:00 - 10/02/2025 11:00:00","BZN|MK","Without Sequence","133.75","",""
"10/02/2025 11:00:00 - 10/02/2025 12:00:00","BZN|MK","Without Sequence","124.43","",""
"10/02/2025 12:00:00 - 10/02/2025 13:00:00","BZN|MK","Without Sequence","112.16","",""
"10/02/2025 13:00:00 - 10/02/2025 14:00:00","BZN|MK","Without Sequence","121.69","",""
"10/02/2025 14:00:00 - 10/02/2025 15:00:00","BZN|MK","Without Sequence","130.00","",""
"10/02/2025 15:00:00 - 10/02/2025 16:00:00","BZN|MK","Without Sequence","156.09","",""
"10/02/2025 16:00:00 - 10/02/2025 17:00:00","BZN|MK","Without Sequence","215.79","",""
"10/02/2025 17:00:00 - 10/02/2025 18:00:00","BZN|MK","Without Sequence","250.56","",""
"10/02/2025 18:00:00 - 10/02/2025 19:00:00","BZN|MK","Without Sequence","256.07","",""
"10/02/2025 19:00:00 - 10/02/2025 20:00:00","BZN|MK","Without Sequence","231.69","",""
"10/02/2025 20:00:00 - 10/02/2025 21:00:00","BZN|MK","Without Sequence","216.78","",""
"10/02/2025 21:00:00 - 10/02/2025 22:00:00","BZN|MK","Without Sequence","188.94","",""
"10/02/2025 22:00:00 - 10/02/2025 23:00:00","BZN|MK","Without Sequence","156.73","",""
"10/02/2025 23:00:00 - 11/02/2025 00:00:00","BZN|MK","Without Sequence","145.29","",""
"11/02/2025 00:00:00 - 11/02/2025 01:00:00","BZN|MK","Without Sequence","130.00","",""
"11/02/2025 01:00:00 - 11/02/2025 02:00:00","BZN|MK","Without Sequence","121.15","",""
"11/02/2025 02:00:00 - 11/02/2025 03:00:00","BZN|MK","Without Sequence","117.12","",""
"11/02/2025 03:00:00 - 11/02/2025 04:00:00","BZN|MK","Without Sequence","115.61","",""
"11/02/2025 04:00:00 - 11/02/2025 05:00:00","BZN|MK","Without Sequence","121.15","",""
"11/02/2025 05:00:00 - 11/02/2025 06:00:00","BZN|MK","Without Sequence","140.17","",""
"11/02/2025 06:00:00 - 11/02/2025 07:00:00","BZN|MK","Without Sequence","171.75","",""
"11/02/2025 07:00:00 - 11/02/2025 08:00:00","BZN|MK","Without Sequence","188.23","",""
"11/02/2025 08:00:00 - 11/02/2025 09:00:00","BZN|MK","Without Sequence","175.73","",""
"11/02/2025 09:00:00 - 11/02/2025 10:00:00","BZN|MK","Without Sequence","143.18","",""
"11/02/2025 10:00:00 - 11/02/2025 11:00:00","BZN|MK","Without Sequence","131.63","",""
"11/02/2025 11:00:00 - 11/02/2025 12:00:00","BZN|MK","Without Sequence","129.16","",""
"11/02/2025 12:00:00 - 11/02/2025 13:00:00","BZN|MK","Without Sequence","127.16","",""
"11/02/2025 13:00:00 - 11/02/2025 14:00:00","BZN|MK","Without Sequence","135.00","",""
"11/02/2025 14:00:00 - 11/02/2025 15:00:00","BZN|MK","Without Sequence","141.17","",""
"11/02/2025 15:00:00 - 11/02/2025 16:00:00","BZN|MK","Without Sequence","151.00","",""
"11/02/2025 16:00:00 - 11/02/2025 17:00:00","BZN|MK","Without Sequence","189.18","",""
"11/02/2025 17:00:00 - 11/02/2025 18:00:00","BZN|MK","Without Sequence","204.04","",""
"11/02/2025 18:00:00 - 11/02/2025 19:00:00","BZN|MK","Without Sequence","214.93","",""
"11/02/2025 19:00:00 - 11/02/2025 20:00:00","BZN|MK","Without Sequence","201.41","",""
"11/02/2025 20:00:00 - 11/02/2025 21:00:00","BZN|MK","Without Sequence","190.02","",""
"11/02/2025 21:00:00 - 11/02/2025 22:00:00","BZN|MK","Without Sequence","163.26","",""
"11/02/2025 22:00:00 - 11/02/2025 23:00:00","BZN|MK","Without Sequence","160.20","",""
"11/02/2025 23:00:00 - 12/02/2025 00:00:00","BZN|MK","Without Sequence","139.17","",""
"12/02/2025 00:00:00 - 12/02/2025 01:00:00","BZN|MK","Without Sequence","145.00","",""
"12/02/2025 01:00:00 - 12/02/2025 02:00:00","BZN|MK","Without Sequence","140.00","",""
"12/02/2025 02:00:00 - 12/02/2025 03:00:00","BZN|MK","Without Sequence","135.51","",""
"12/02/2025 03:00:00 - 12/02/2025 04:00:00","BZN|MK","Without Sequence","133.00","",""
"12/02/2025 04:00:00 - 12/02/2025 05:00:00","BZN|MK","Without Sequence","135.00","",""
"12/02/2025 05:00:00 - 12/02/2025 06:00:00","BZN|MK","Without Sequence","153.80","",""
"12/02/2025 06:00:00 - 12/02/2025 07:00:00","BZN|MK","Without Sequence","215.01","",""
"12/02/2025 07:00:00 - 12/02/2025 08:00:00","BZN|MK","Without Sequence","243.07","",""
"12/02/2025 08:00:00 - 12/02/2025 09:00:00","BZN|MK","Without Sequence","222.44","",""
"12/02/2025 09:00:00 - 12/02/2025 10:00:00","BZN|MK","Without Sequence","184.86","",""
"12/02/2025 10:00:00 - 12/02/2025 11:00:00","BZN|MK","Without Sequence","165.82","",""
"12/02/2025 11:00:00 - 12/02/2025 12:00:00","BZN|MK","Without Sequence","156.59","",""
"12/02/2025 12:00:00 - 12/02/2025 13:00:00","BZN|MK","Without Sequence","152.88","",""
"12/02/2025 13:00:00 - 12/02/2025 14:00:00","BZN|MK","Without Sequence","156.22","",""
"12/02/2025 14:00:00 - 12/02/2025 15:00:00","BZN|MK","Without Sequence","157.54","",""
"12/02/2025 15:00:00 - 12/02/2025 16:00:00","BZN|MK","Without Sequence","186.02","",""
"12/02/2025 16:00:00 - 12/02/2025 17:00:00","BZN|MK","Without Sequence","239.42","",""
"12/02/2025 17:00:00 - 12/02/2025 18:00:00","BZN|MK","Without Sequence","273.37","",""
"12/02/2025 18:00:00 - 12/02/2025 19:00:00","BZN|MK","Without Sequence","273.37","",""
"12/02/2025 19:00:00 - 12/02/2025 20:00:00","BZN|MK","Without Sequence","248.33","",""
"12/02/2025 20:00:00 - 12/02/2025 21:00:00","BZN|MK","Without Sequence","230.63","",""
"12/02/2025 21:00:00 - 12/02/2025 22:00:00","BZN|MK","Without Sequence","189.65","",""
"12/02/2025 22:00:00 - 12/02/2025 23:00:00","BZN|MK","Without Sequence","177.24","",""
"12/02/2025 23:00:00 - 13/02/2025 00:00:00","BZN|MK","Without Sequence","162.06","",""
"13/02/2025 00:00:00 - 13/02/2025 01:00:00","BZN|MK","Without Sequence","164.02","",""
"13/02/2025 01:00:00 - 13/02/2025 02:00:00","BZN|MK","Without Sequence","150.13","",""
"13/02/2025 02:00:00 - 13/02/2025 03:00:00","BZN|MK","Without Sequence","145.95","",""
"13/02/2025 03:00:00 - 13/02/2025 04:00:00","BZN|MK","Without Sequence","141.01","",""
"13/02/2025 04:00:00 - 13/02/2025 05:00:00","BZN|MK","Without Sequence","144.10","",""
"13/02/2025 05:00:00 - 13/02/2025 06:00:00","BZN|MK","Without Sequence","164.29","",""
"13/02/2025 06:00:00 - 13/02/2025 07:00:00","BZN|MK","Without Sequence","228.81","",""
"13/02/2025 07:00:00 - 13/02/2025 08:00:00","BZN|MK","Without Sequence","297.20","",""
"13/02/2025 08:00:00 - 13/02/2025 09:00:00","BZN|MK","Without Sequence","224.89","",""
"13/02/2025 09:00:00 - 13/02/2025 10:00:00","BZN|MK","Without Sequence","188.99","",""
"13/02/2025 10:00:00 - 13/02/2025 11:00:00","BZN|MK","Without Sequence","179.64","",""
"13/02/2025 11:00:00 - 13/02/2025 12:00:00","BZN|MK","Without Sequence","171.81","",""
"13/02/2025 12:00:00 - 13/02/2025 13:00:00","BZN|MK","Without Sequence","166.76","",""
"13/02/2025 13:00:00 - 13/02/2025 14:00:00","BZN|MK","Without Sequence","167.51","",""
"13/02/2025 14:00:00 - 13/02/2025 15:00:00","BZN|MK","Without Sequence","175.49","",""
"13/02/2025 15:00:00 - 13/02/2025 16:00:00","BZN|MK","Without Sequence","185.54","",""
"13/02/2025 16:00:00 - 13/02/2025 17:00:00","BZN|MK","Without Sequence","260.75","",""
"13/02/2025 17:00:00 - 13/02/2025 18:00:00","BZN|MK","Without Sequence","348.23","",""
"13/02/2025 18:00:00 - 13/02/2025 19:00:00","BZN|MK","Without Sequence","292.10","",""
"13/02/2025 19:00:00 - 13/02/2025 20:00:00","BZN|MK","Without Sequence","253.17","",""
"13/02/2025 20:00:00 - 13/02/2025 21:00:00","BZN|MK","Without Sequence","217.28","",""
"13/02/2025 21:00:00 - 13/02/2025 22:00:00","BZN|MK","Without Sequence","180.12","",""
"13/02/2025 22:00:00 - 13/02/2025 23:00:00","BZN|MK","Without Sequence","170.82","",""
"13/02/2025 23:00:00 - 14/02/2025 00:00:00","BZN|MK","Without Sequence","169.85","",""
"14/02/2025 00:00:00 - 14/02/2025 01:00:00","BZN|MK","Without Sequence","164.60","",""
"14/02/2025 01:00:00 - 14/02/2025 02:00:00","BZN|MK","Without Sequence","153.18","",""
"14/02/2025 02:00:00 - 14/02/2025 03:00:00","BZN|MK","Without Sequence","146.05","",""
"14/02/2025 03:00:00 - 14/02/2025 04:00:00","BZN|MK","Without Sequence","143.64","",""
"14/02/2025 04:00:00 - 14/02/2025 05:00:00","BZN|MK","Without Sequence","145.40","",""
"14/02/2025 05:00:00 - 14/02/2025 06:00:00","BZN|MK","Without Sequence","163.28","",""
"14/02/2025 06:00:00 - 14/02/2025 07:00:00","BZN|MK","Without Sequence","203.00","",""
"14/02/2025 07:00:00 - 14/02/2025 08:00:00","BZN|MK","Without Sequence","241.00","",""
"14/02/2025 08:00:00 - 14/02/2025 09:00:00","BZN|MK","Without Sequence","280.76","",""
"14/02/2025 09:00:00 - 14/02/2025 10:00:00","BZN|MK","Without Sequence","212.07","",""
"14/02/2025 10:00:00 - 14/02/2025 11:00:00","BZN|MK","Without Sequence","194.06","",""
"14/02/2025 11:00:00 - 14/02/2025 12:00:00","BZN|MK","Without Sequence","187.00","",""
"14/02/2025 12:00:00 - 14/02/2025 13:00:00","BZN|MK","Without Sequence","173.25","",""
"14/02/2025 13:00:00 - 14/02/2025 14:00:00","BZN|MK","Without Sequence","199.07","",""
"14/02/2025 14:00:00 - 14/02/2025 15:00:00","BZN|MK","Without Sequence","185.48","",""
"14/02/2025 15:00:00 - 14/02/2025 16:00:00","BZN|MK","Without Sequence","187.95","",""
"14/02/2025 16:00:00 - 14/02/2025 17:00:00","BZN|MK","Without Sequence","275.00","",""
"14/02/2025 17:00:00 - 14/02/2025 18:00:00","BZN|MK","Without Sequence","315.10","",""
"14/02/2025 18:00:00 - 14/02/2025 19:00:00","BZN|MK","Without Sequence","244.06","",""
"14/02/2025 19:00:00 - 14/02/2025 20:00:00","BZN|MK","Without Sequence","227.07","",""
"14/02/2025 20:00:00 - 14/02/2025 21:00:00","BZN|MK","Without Sequence","224.42","",""
"14/02/2025 21:00:00 - 14/02/2025 22:00:00","BZN|MK","Without Sequence","195.00","",""
"14/02/2025 22:00:00 - 14/02/2025 23:00:00","BZN|MK","Without Sequence","190.00","",""
"14/02/2025 23:00:00 - 15/02/2025 00:00:00","BZN|MK","Without Sequence","173.72","",""
"15/02/2025 00:00:00 - 15/02/2025 01:00:00","BZN|MK","Without Sequence","148.20","",""
"15/02/2025 01:00:00 - 15/02/2025 02:00:00","BZN|MK","Without Sequence","141.77","",""
"15/02/2025 02:00:00 - 15/02/2025 03:00:00","BZN|MK","Without Sequence","135.85","",""
"15/02/2025 03:00:00 - 15/02/2025 04:00:00","BZN|MK","Without Sequence","131.26","",""
"15/02/2025 04:00:00 - 15/02/2025 05:00:00","BZN|MK","Without Sequence","129.26","",""
"15/02/2025 05:00:00 - 15/02/2025 06:00:00","BZN|MK","Without Sequence","133.04","",""
"15/02/2025 06:00:00 - 15/02/2025 07:00:00","BZN|MK","Without Sequence","144.64","",""
"15/02/2025 07:00:00 - 15/02/2025 08:00:00","BZN|MK","Without Sequence","147.74","",""
"15/02/2025 08:00:00 - 15/02/2025 09:00:00","BZN|MK","Without Sequence","155.21","",""
"15/02/2025 09:00:00 - 15/02/2025 10:00:00","BZN|MK","Without Sequence","141.19","",""
"15/02/2025 10:00:00 - 15/02/2025 11:00:00","BZN|MK","Without Sequence","136.84","",""
"15/02/2025 11:00:00 - 15/02/2025 12:00:00","BZN|MK","Without Sequence","133.55","",""
"15/02/2025 12:00:00 - 15/02/2025 13:00:00","BZN|MK","Without Sequence","129.69","",""
"15/02/2025 13:00:00 - 15/02/2025 14:00:00","BZN|MK","Without Sequence","133.31","",""
"15/02/2025 14:00:00 - 15/02/2025 15:00:00","BZN|MK","Without Sequence","137.19","",""
"15/02/2025 15:00:00 - 15/02/2025 16:00:00","BZN|MK","Without Sequence","153.02","",""
"15/02/2025 16:00:00 - 15/02/2025 17:00:00","BZN|MK","Without Sequence","171.23","",""
"15/02/2025 17:00:00 - 15/02/2025 18:00:00","BZN|MK","Without Sequence","183.65","",""
"15/02/2025 18:00:00 - 15/02/2025 19:00:00","BZN|MK","Without Sequence","187.17","",""
"15/02/2025 19:00:00 - 15/02/2025 20:00:00","BZN|MK","Without Sequence","173.23","",""
"15/02/2025 20:00:00 - 15/02/2025 21:00:00","BZN|MK","Without Sequence","159.92","",""
"15/02/2025 21:00:00 - 15/02/2025 22:00:00","BZN|MK","Without Sequence","154.06","",""
"15/02/2025 22:00:00 - 15/02/2025 23:00:00","BZN|MK","Without Sequence","153.31","",""
"15/02/2025 23:00:00 - 16/02/2025 00:00:00","BZN|MK","Without Sequence","143.81","",""
