"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/12/2023 17:00:00 - 06/12/2023 18:00:00","BZN|MK","Without Sequence","178.61","",""
"06/12/2023 18:00:00 - 06/12/2023 19:00:00","BZN|MK","Without Sequence","168.16","",""
"06/12/2023 19:00:00 - 06/12/2023 20:00:00","BZN|MK","Without Sequence","157.39","",""
"06/12/2023 20:00:00 - 06/12/2023 21:00:00","BZN|MK","Without Sequence","137.21","",""
"06/12/2023 21:00:00 - 06/12/2023 22:00:00","BZN|MK","Without Sequence","126.85","",""
"06/12/2023 22:00:00 - 06/12/2023 23:00:00","BZN|MK","Without Sequence","125.71","",""
"06/12/2023 23:00:00 - 07/12/2023 00:00:00","BZN|MK","Without Sequence","114.06","",""
"07/12/2023 00:00:00 - 07/12/2023 01:00:00","BZN|MK","Without Sequence","105.51","",""
"07/12/2023 01:00:00 - 07/12/2023 02:00:00","BZN|MK","Without Sequence","99.36","",""
"07/12/2023 02:00:00 - 07/12/2023 03:00:00","BZN|MK","Without Sequence","87.93","",""
"07/12/2023 03:00:00 - 07/12/2023 04:00:00","BZN|MK","Without Sequence","85.74","",""
"07/12/2023 04:00:00 - 07/12/2023 05:00:00","BZN|MK","Without Sequence","87.00","",""
"07/12/2023 05:00:00 - 07/12/2023 06:00:00","BZN|MK","Without Sequence","98.24","",""
"07/12/2023 06:00:00 - 07/12/2023 07:00:00","BZN|MK","Without Sequence","121.23","",""
"07/12/2023 07:00:00 - 07/12/2023 08:00:00","BZN|MK","Without Sequence","137.15","",""
"07/12/2023 08:00:00 - 07/12/2023 09:00:00","BZN|MK","Without Sequence","150.06","",""
"07/12/2023 09:00:00 - 07/12/2023 10:00:00","BZN|MK","Without Sequence","146.86","",""
"07/12/2023 10:00:00 - 07/12/2023 11:00:00","BZN|MK","Without Sequence","140.00","",""
"07/12/2023 11:00:00 - 07/12/2023 12:00:00","BZN|MK","Without Sequence","140.00","",""
"07/12/2023 12:00:00 - 07/12/2023 13:00:00","BZN|MK","Without Sequence","139.18","",""
"07/12/2023 13:00:00 - 07/12/2023 14:00:00","BZN|MK","Without Sequence","137.20","",""
"07/12/2023 14:00:00 - 07/12/2023 15:00:00","BZN|MK","Without Sequence","139.52","",""
"07/12/2023 15:00:00 - 07/12/2023 16:00:00","BZN|MK","Without Sequence","134.53","",""
"07/12/2023 16:00:00 - 07/12/2023 17:00:00","BZN|MK","Without Sequence","145.73","",""
"07/12/2023 17:00:00 - 07/12/2023 18:00:00","BZN|MK","Without Sequence","151.16","",""
"07/12/2023 18:00:00 - 07/12/2023 19:00:00","BZN|MK","Without Sequence","139.77","",""
"07/12/2023 19:00:00 - 07/12/2023 20:00:00","BZN|MK","Without Sequence","129.43","",""
"07/12/2023 20:00:00 - 07/12/2023 21:00:00","BZN|MK","Without Sequence","115.34","",""
"07/12/2023 21:00:00 - 07/12/2023 22:00:00","BZN|MK","Without Sequence","107.29","",""
"07/12/2023 22:00:00 - 07/12/2023 23:00:00","BZN|MK","Without Sequence","105.29","",""
"07/12/2023 23:00:00 - 08/12/2023 00:00:00","BZN|MK","Without Sequence","97.20","",""
"08/12/2023 00:00:00 - 08/12/2023 01:00:00","BZN|MK","Without Sequence","96.56","",""
"08/12/2023 01:00:00 - 08/12/2023 02:00:00","BZN|MK","Without Sequence","89.68","",""
"08/12/2023 02:00:00 - 08/12/2023 03:00:00","BZN|MK","Without Sequence","80.06","",""
"08/12/2023 03:00:00 - 08/12/2023 04:00:00","BZN|MK","Without Sequence","74.24","",""
"08/12/2023 04:00:00 - 08/12/2023 05:00:00","BZN|MK","Without Sequence","74.00","",""
"08/12/2023 05:00:00 - 08/12/2023 06:00:00","BZN|MK","Without Sequence","85.11","",""
"08/12/2023 06:00:00 - 08/12/2023 07:00:00","BZN|MK","Without Sequence","97.76","",""
"08/12/2023 07:00:00 - 08/12/2023 08:00:00","BZN|MK","Without Sequence","113.52","",""
"08/12/2023 08:00:00 - 08/12/2023 09:00:00","BZN|MK","Without Sequence","121.45","",""
"08/12/2023 09:00:00 - 08/12/2023 10:00:00","BZN|MK","Without Sequence","124.84","",""
"08/12/2023 10:00:00 - 08/12/2023 11:00:00","BZN|MK","Without Sequence","120.95","",""
"08/12/2023 11:00:00 - 08/12/2023 12:00:00","BZN|MK","Without Sequence","121.66","",""
"08/12/2023 12:00:00 - 08/12/2023 13:00:00","BZN|MK","Without Sequence","120.11","",""
"08/12/2023 13:00:00 - 08/12/2023 14:00:00","BZN|MK","Without Sequence","121.14","",""
"08/12/2023 14:00:00 - 08/12/2023 15:00:00","BZN|MK","Without Sequence","122.12","",""
"08/12/2023 15:00:00 - 08/12/2023 16:00:00","BZN|MK","Without Sequence","121.46","",""
"08/12/2023 16:00:00 - 08/12/2023 17:00:00","BZN|MK","Without Sequence","125.92","",""
"08/12/2023 17:00:00 - 08/12/2023 18:00:00","BZN|MK","Without Sequence","129.89","",""
"08/12/2023 18:00:00 - 08/12/2023 19:00:00","BZN|MK","Without Sequence","127.88","",""
"08/12/2023 19:00:00 - 08/12/2023 20:00:00","BZN|MK","Without Sequence","126.96","",""
"08/12/2023 20:00:00 - 08/12/2023 21:00:00","BZN|MK","Without Sequence","113.94","",""
"08/12/2023 21:00:00 - 08/12/2023 22:00:00","BZN|MK","Without Sequence","103.08","",""
"08/12/2023 22:00:00 - 08/12/2023 23:00:00","BZN|MK","Without Sequence","103.36","",""
"08/12/2023 23:00:00 - 09/12/2023 00:00:00","BZN|MK","Without Sequence","98.00","",""
"09/12/2023 00:00:00 - 09/12/2023 01:00:00","BZN|MK","Without Sequence","92.01","",""
"09/12/2023 01:00:00 - 09/12/2023 02:00:00","BZN|MK","Without Sequence","83.71","",""
"09/12/2023 02:00:00 - 09/12/2023 03:00:00","BZN|MK","Without Sequence","79.00","",""
"09/12/2023 03:00:00 - 09/12/2023 04:00:00","BZN|MK","Without Sequence","73.65","",""
"09/12/2023 04:00:00 - 09/12/2023 05:00:00","BZN|MK","Without Sequence","74.31","",""
"09/12/2023 05:00:00 - 09/12/2023 06:00:00","BZN|MK","Without Sequence","76.71","",""
"09/12/2023 06:00:00 - 09/12/2023 07:00:00","BZN|MK","Without Sequence","85.00","",""
"09/12/2023 07:00:00 - 09/12/2023 08:00:00","BZN|MK","Without Sequence","93.41","",""
"09/12/2023 08:00:00 - 09/12/2023 09:00:00","BZN|MK","Without Sequence","95.73","",""
"09/12/2023 09:00:00 - 09/12/2023 10:00:00","BZN|MK","Without Sequence","99.02","",""
"09/12/2023 10:00:00 - 09/12/2023 11:00:00","BZN|MK","Without Sequence","99.61","",""
"09/12/2023 11:00:00 - 09/12/2023 12:00:00","BZN|MK","Without Sequence","98.92","",""
"09/12/2023 12:00:00 - 09/12/2023 13:00:00","BZN|MK","Without Sequence","96.76","",""
"09/12/2023 13:00:00 - 09/12/2023 14:00:00","BZN|MK","Without Sequence","105.11","",""
"09/12/2023 14:00:00 - 09/12/2023 15:00:00","BZN|MK","Without Sequence","103.81","",""
"09/12/2023 15:00:00 - 09/12/2023 16:00:00","BZN|MK","Without Sequence","107.45","",""
"09/12/2023 16:00:00 - 09/12/2023 17:00:00","BZN|MK","Without Sequence","116.12","",""
"09/12/2023 17:00:00 - 09/12/2023 18:00:00","BZN|MK","Without Sequence","127.20","",""
"09/12/2023 18:00:00 - 09/12/2023 19:00:00","BZN|MK","Without Sequence","120.94","",""
"09/12/2023 19:00:00 - 09/12/2023 20:00:00","BZN|MK","Without Sequence","118.31","",""
"09/12/2023 20:00:00 - 09/12/2023 21:00:00","BZN|MK","Without Sequence","109.01","",""
"09/12/2023 21:00:00 - 09/12/2023 22:00:00","BZN|MK","Without Sequence","99.21","",""
"09/12/2023 22:00:00 - 09/12/2023 23:00:00","BZN|MK","Without Sequence","99.01","",""
"09/12/2023 23:00:00 - 10/12/2023 00:00:00","BZN|MK","Without Sequence","97.01","",""
"10/12/2023 00:00:00 - 10/12/2023 01:00:00","BZN|MK","Without Sequence","73.01","",""
"10/12/2023 01:00:00 - 10/12/2023 02:00:00","BZN|MK","Without Sequence","51.84","",""
"10/12/2023 02:00:00 - 10/12/2023 03:00:00","BZN|MK","Without Sequence","35.93","",""
"10/12/2023 03:00:00 - 10/12/2023 04:00:00","BZN|MK","Without Sequence","30.00","",""
"10/12/2023 04:00:00 - 10/12/2023 05:00:00","BZN|MK","Without Sequence","36.00","",""
"10/12/2023 05:00:00 - 10/12/2023 06:00:00","BZN|MK","Without Sequence","39.45","",""
"10/12/2023 06:00:00 - 10/12/2023 07:00:00","BZN|MK","Without Sequence","55.00","",""
"10/12/2023 07:00:00 - 10/12/2023 08:00:00","BZN|MK","Without Sequence","62.00","",""
"10/12/2023 08:00:00 - 10/12/2023 09:00:00","BZN|MK","Without Sequence","80.00","",""
"10/12/2023 09:00:00 - 10/12/2023 10:00:00","BZN|MK","Without Sequence","96.76","",""
"10/12/2023 10:00:00 - 10/12/2023 11:00:00","BZN|MK","Without Sequence","98.00","",""
"10/12/2023 11:00:00 - 10/12/2023 12:00:00","BZN|MK","Without Sequence","98.00","",""
"10/12/2023 12:00:00 - 10/12/2023 13:00:00","BZN|MK","Without Sequence","98.00","",""
"10/12/2023 13:00:00 - 10/12/2023 14:00:00","BZN|MK","Without Sequence","101.00","",""
"10/12/2023 14:00:00 - 10/12/2023 15:00:00","BZN|MK","Without Sequence","101.58","",""
"10/12/2023 15:00:00 - 10/12/2023 16:00:00","BZN|MK","Without Sequence","111.06","",""
"10/12/2023 16:00:00 - 10/12/2023 17:00:00","BZN|MK","Without Sequence","127.11","",""
"10/12/2023 17:00:00 - 10/12/2023 18:00:00","BZN|MK","Without Sequence","131.56","",""
"10/12/2023 18:00:00 - 10/12/2023 19:00:00","BZN|MK","Without Sequence","133.02","",""
"10/12/2023 19:00:00 - 10/12/2023 20:00:00","BZN|MK","Without Sequence","134.99","",""
"10/12/2023 20:00:00 - 10/12/2023 21:00:00","BZN|MK","Without Sequence","129.35","",""
"10/12/2023 21:00:00 - 10/12/2023 22:00:00","BZN|MK","Without Sequence","96.76","",""
"10/12/2023 22:00:00 - 10/12/2023 23:00:00","BZN|MK","Without Sequence","96.76","",""
"10/12/2023 23:00:00 - 11/12/2023 00:00:00","BZN|MK","Without Sequence","98.00","",""
"11/12/2023 00:00:00 - 11/12/2023 01:00:00","BZN|MK","Without Sequence","95.68","",""
"11/12/2023 01:00:00 - 11/12/2023 02:00:00","BZN|MK","Without Sequence","81.47","",""
"11/12/2023 02:00:00 - 11/12/2023 03:00:00","BZN|MK","Without Sequence","61.51","",""
"11/12/2023 03:00:00 - 11/12/2023 04:00:00","BZN|MK","Without Sequence","59.82","",""
"11/12/2023 04:00:00 - 11/12/2023 05:00:00","BZN|MK","Without Sequence","65.07","",""
"11/12/2023 05:00:00 - 11/12/2023 06:00:00","BZN|MK","Without Sequence","71.78","",""
"11/12/2023 06:00:00 - 11/12/2023 07:00:00","BZN|MK","Without Sequence","100.25","",""
"11/12/2023 07:00:00 - 11/12/2023 08:00:00","BZN|MK","Without Sequence","119.56","",""
"11/12/2023 08:00:00 - 11/12/2023 09:00:00","BZN|MK","Without Sequence","120.01","",""
"11/12/2023 09:00:00 - 11/12/2023 10:00:00","BZN|MK","Without Sequence","114.62","",""
"11/12/2023 10:00:00 - 11/12/2023 11:00:00","BZN|MK","Without Sequence","112.00","",""
"11/12/2023 11:00:00 - 11/12/2023 12:00:00","BZN|MK","Without Sequence","108.54","",""
"11/12/2023 12:00:00 - 11/12/2023 13:00:00","BZN|MK","Without Sequence","105.50","",""
"11/12/2023 13:00:00 - 11/12/2023 14:00:00","BZN|MK","Without Sequence","106.03","",""
"11/12/2023 14:00:00 - 11/12/2023 15:00:00","BZN|MK","Without Sequence","117.44","",""
"11/12/2023 15:00:00 - 11/12/2023 16:00:00","BZN|MK","Without Sequence","127.20","",""
"11/12/2023 16:00:00 - 11/12/2023 17:00:00","BZN|MK","Without Sequence","140.02","",""
"11/12/2023 17:00:00 - 11/12/2023 18:00:00","BZN|MK","Without Sequence","144.13","",""
"11/12/2023 18:00:00 - 11/12/2023 19:00:00","BZN|MK","Without Sequence","141.80","",""
"11/12/2023 19:00:00 - 11/12/2023 20:00:00","BZN|MK","Without Sequence","135.00","",""
"11/12/2023 20:00:00 - 11/12/2023 21:00:00","BZN|MK","Without Sequence","125.46","",""
"11/12/2023 21:00:00 - 11/12/2023 22:00:00","BZN|MK","Without Sequence","117.36","",""
"11/12/2023 22:00:00 - 11/12/2023 23:00:00","BZN|MK","Without Sequence","115.00","",""
"11/12/2023 23:00:00 - 12/12/2023 00:00:00","BZN|MK","Without Sequence","104.12","",""
"12/12/2023 00:00:00 - 12/12/2023 01:00:00","BZN|MK","Without Sequence","108.51","",""
"12/12/2023 01:00:00 - 12/12/2023 02:00:00","BZN|MK","Without Sequence","96.98","",""
"12/12/2023 02:00:00 - 12/12/2023 03:00:00","BZN|MK","Without Sequence","85.78","",""
"12/12/2023 03:00:00 - 12/12/2023 04:00:00","BZN|MK","Without Sequence","75.82","",""
"12/12/2023 04:00:00 - 12/12/2023 05:00:00","BZN|MK","Without Sequence","82.42","",""
"12/12/2023 05:00:00 - 12/12/2023 06:00:00","BZN|MK","Without Sequence","94.13","",""
"12/12/2023 06:00:00 - 12/12/2023 07:00:00","BZN|MK","Without Sequence","109.80","",""
"12/12/2023 07:00:00 - 12/12/2023 08:00:00","BZN|MK","Without Sequence","127.45","",""
"12/12/2023 08:00:00 - 12/12/2023 09:00:00","BZN|MK","Without Sequence","131.61","",""
"12/12/2023 09:00:00 - 12/12/2023 10:00:00","BZN|MK","Without Sequence","125.85","",""
"12/12/2023 10:00:00 - 12/12/2023 11:00:00","BZN|MK","Without Sequence","120.16","",""
"12/12/2023 11:00:00 - 12/12/2023 12:00:00","BZN|MK","Without Sequence","120.00","",""
"12/12/2023 12:00:00 - 12/12/2023 13:00:00","BZN|MK","Without Sequence","116.70","",""
"12/12/2023 13:00:00 - 12/12/2023 14:00:00","BZN|MK","Without Sequence","120.00","",""
"12/12/2023 14:00:00 - 12/12/2023 15:00:00","BZN|MK","Without Sequence","124.00","",""
"12/12/2023 15:00:00 - 12/12/2023 16:00:00","BZN|MK","Without Sequence","128.05","",""
"12/12/2023 16:00:00 - 12/12/2023 17:00:00","BZN|MK","Without Sequence","136.63","",""
"12/12/2023 17:00:00 - 12/12/2023 18:00:00","BZN|MK","Without Sequence","139.85","",""
"12/12/2023 18:00:00 - 12/12/2023 19:00:00","BZN|MK","Without Sequence","135.00","",""
"12/12/2023 19:00:00 - 12/12/2023 20:00:00","BZN|MK","Without Sequence","130.00","",""
"12/12/2023 20:00:00 - 12/12/2023 21:00:00","BZN|MK","Without Sequence","123.53","",""
"12/12/2023 21:00:00 - 12/12/2023 22:00:00","BZN|MK","Without Sequence","121.28","",""
"12/12/2023 22:00:00 - 12/12/2023 23:00:00","BZN|MK","Without Sequence","121.09","",""
"12/12/2023 23:00:00 - 13/12/2023 00:00:00","BZN|MK","Without Sequence","108.32","",""
"13/12/2023 00:00:00 - 13/12/2023 01:00:00","BZN|MK","Without Sequence","99.23","",""
"13/12/2023 01:00:00 - 13/12/2023 02:00:00","BZN|MK","Without Sequence","85.83","",""
"13/12/2023 02:00:00 - 13/12/2023 03:00:00","BZN|MK","Without Sequence","77.86","",""
"13/12/2023 03:00:00 - 13/12/2023 04:00:00","BZN|MK","Without Sequence","77.06","",""
"13/12/2023 04:00:00 - 13/12/2023 05:00:00","BZN|MK","Without Sequence","78.30","",""
"13/12/2023 05:00:00 - 13/12/2023 06:00:00","BZN|MK","Without Sequence","88.98","",""
"13/12/2023 06:00:00 - 13/12/2023 07:00:00","BZN|MK","Without Sequence","111.62","",""
"13/12/2023 07:00:00 - 13/12/2023 08:00:00","BZN|MK","Without Sequence","124.00","",""
"13/12/2023 08:00:00 - 13/12/2023 09:00:00","BZN|MK","Without Sequence","132.12","",""
"13/12/2023 09:00:00 - 13/12/2023 10:00:00","BZN|MK","Without Sequence","131.53","",""
"13/12/2023 10:00:00 - 13/12/2023 11:00:00","BZN|MK","Without Sequence","127.62","",""
"13/12/2023 11:00:00 - 13/12/2023 12:00:00","BZN|MK","Without Sequence","121.36","",""
"13/12/2023 12:00:00 - 13/12/2023 13:00:00","BZN|MK","Without Sequence","117.50","",""
"13/12/2023 13:00:00 - 13/12/2023 14:00:00","BZN|MK","Without Sequence","115.00","",""
"13/12/2023 14:00:00 - 13/12/2023 15:00:00","BZN|MK","Without Sequence","125.00","",""
"13/12/2023 15:00:00 - 13/12/2023 16:00:00","BZN|MK","Without Sequence","127.00","",""
"13/12/2023 16:00:00 - 13/12/2023 17:00:00","BZN|MK","Without Sequence","147.56","",""
"13/12/2023 17:00:00 - 13/12/2023 18:00:00","BZN|MK","Without Sequence","145.08","",""
"13/12/2023 18:00:00 - 13/12/2023 19:00:00","BZN|MK","Without Sequence","137.19","",""
"13/12/2023 19:00:00 - 13/12/2023 20:00:00","BZN|MK","Without Sequence","125.62","",""
"13/12/2023 20:00:00 - 13/12/2023 21:00:00","BZN|MK","Without Sequence","117.72","",""
"13/12/2023 21:00:00 - 13/12/2023 22:00:00","BZN|MK","Without Sequence","112.27","",""
"13/12/2023 22:00:00 - 13/12/2023 23:00:00","BZN|MK","Without Sequence","120.00","",""
"13/12/2023 23:00:00 - 14/12/2023 00:00:00","BZN|MK","Without Sequence","105.00","",""
"14/12/2023 00:00:00 - 14/12/2023 01:00:00","BZN|MK","Without Sequence","95.07","",""
"14/12/2023 01:00:00 - 14/12/2023 02:00:00","BZN|MK","Without Sequence","87.83","",""
"14/12/2023 02:00:00 - 14/12/2023 03:00:00","BZN|MK","Without Sequence","80.12","",""
"14/12/2023 03:00:00 - 14/12/2023 04:00:00","BZN|MK","Without Sequence","75.40","",""
"14/12/2023 04:00:00 - 14/12/2023 05:00:00","BZN|MK","Without Sequence","78.98","",""
"14/12/2023 05:00:00 - 14/12/2023 06:00:00","BZN|MK","Without Sequence","88.00","",""
"14/12/2023 06:00:00 - 14/12/2023 07:00:00","BZN|MK","Without Sequence","110.16","",""
"14/12/2023 07:00:00 - 14/12/2023 08:00:00","BZN|MK","Without Sequence","121.63","",""
"14/12/2023 08:00:00 - 14/12/2023 09:00:00","BZN|MK","Without Sequence","133.00","",""
"14/12/2023 09:00:00 - 14/12/2023 10:00:00","BZN|MK","Without Sequence","130.00","",""
"14/12/2023 10:00:00 - 14/12/2023 11:00:00","BZN|MK","Without Sequence","122.41","",""
"14/12/2023 11:00:00 - 14/12/2023 12:00:00","BZN|MK","Without Sequence","126.86","",""
"14/12/2023 12:00:00 - 14/12/2023 13:00:00","BZN|MK","Without Sequence","119.13","",""
"14/12/2023 13:00:00 - 14/12/2023 14:00:00","BZN|MK","Without Sequence","125.00","",""
"14/12/2023 14:00:00 - 14/12/2023 15:00:00","BZN|MK","Without Sequence","127.83","",""
"14/12/2023 15:00:00 - 14/12/2023 16:00:00","BZN|MK","Without Sequence","130.00","",""
"14/12/2023 16:00:00 - 14/12/2023 17:00:00","BZN|MK","Without Sequence","126.87","",""
"14/12/2023 17:00:00 - 14/12/2023 18:00:00","BZN|MK","Without Sequence","128.75","",""
"14/12/2023 18:00:00 - 14/12/2023 19:00:00","BZN|MK","Without Sequence","124.84","",""
"14/12/2023 19:00:00 - 14/12/2023 20:00:00","BZN|MK","Without Sequence","117.39","",""
"14/12/2023 20:00:00 - 14/12/2023 21:00:00","BZN|MK","Without Sequence","115.54","",""
"14/12/2023 21:00:00 - 14/12/2023 22:00:00","BZN|MK","Without Sequence","105.83","",""
"14/12/2023 22:00:00 - 14/12/2023 23:00:00","BZN|MK","Without Sequence","106.94","",""
"14/12/2023 23:00:00 - 15/12/2023 00:00:00","BZN|MK","Without Sequence","100.90","",""
"15/12/2023 00:00:00 - 15/12/2023 01:00:00","BZN|MK","Without Sequence","91.94","",""
"15/12/2023 01:00:00 - 15/12/2023 02:00:00","BZN|MK","Without Sequence","84.11","",""
"15/12/2023 02:00:00 - 15/12/2023 03:00:00","BZN|MK","Without Sequence","76.27","",""
"15/12/2023 03:00:00 - 15/12/2023 04:00:00","BZN|MK","Without Sequence","73.49","",""
"15/12/2023 04:00:00 - 15/12/2023 05:00:00","BZN|MK","Without Sequence","73.32","",""
"15/12/2023 05:00:00 - 15/12/2023 06:00:00","BZN|MK","Without Sequence","77.99","",""
"15/12/2023 06:00:00 - 15/12/2023 07:00:00","BZN|MK","Without Sequence","93.51","",""
"15/12/2023 07:00:00 - 15/12/2023 08:00:00","BZN|MK","Without Sequence","109.69","",""
"15/12/2023 08:00:00 - 15/12/2023 09:00:00","BZN|MK","Without Sequence","120.00","",""
"15/12/2023 09:00:00 - 15/12/2023 10:00:00","BZN|MK","Without Sequence","115.93","",""
"15/12/2023 10:00:00 - 15/12/2023 11:00:00","BZN|MK","Without Sequence","117.85","",""
"15/12/2023 11:00:00 - 15/12/2023 12:00:00","BZN|MK","Without Sequence","115.73","",""
"15/12/2023 12:00:00 - 15/12/2023 13:00:00","BZN|MK","Without Sequence","108.61","",""
"15/12/2023 13:00:00 - 15/12/2023 14:00:00","BZN|MK","Without Sequence","112.11","",""
"15/12/2023 14:00:00 - 15/12/2023 15:00:00","BZN|MK","Without Sequence","118.11","",""
"15/12/2023 15:00:00 - 15/12/2023 16:00:00","BZN|MK","Without Sequence","117.80","",""
"15/12/2023 16:00:00 - 15/12/2023 17:00:00","BZN|MK","Without Sequence","129.71","",""
"15/12/2023 17:00:00 - 15/12/2023 18:00:00","BZN|MK","Without Sequence","129.87","",""
"15/12/2023 18:00:00 - 15/12/2023 19:00:00","BZN|MK","Without Sequence","123.95","",""
"15/12/2023 19:00:00 - 15/12/2023 20:00:00","BZN|MK","Without Sequence","125.81","",""
"15/12/2023 20:00:00 - 15/12/2023 21:00:00","BZN|MK","Without Sequence","107.21","",""
"15/12/2023 21:00:00 - 15/12/2023 22:00:00","BZN|MK","Without Sequence","96.51","",""
"15/12/2023 22:00:00 - 15/12/2023 23:00:00","BZN|MK","Without Sequence","98.00","",""
"15/12/2023 23:00:00 - 16/12/2023 00:00:00","BZN|MK","Without Sequence","89.00","",""
"16/12/2023 00:00:00 - 16/12/2023 01:00:00","BZN|MK","Without Sequence","84.00","",""
"16/12/2023 01:00:00 - 16/12/2023 02:00:00","BZN|MK","Without Sequence","74.68","",""
"16/12/2023 02:00:00 - 16/12/2023 03:00:00","BZN|MK","Without Sequence","61.85","",""
"16/12/2023 03:00:00 - 16/12/2023 04:00:00","BZN|MK","Without Sequence","55.18","",""
"16/12/2023 04:00:00 - 16/12/2023 05:00:00","BZN|MK","Without Sequence","51.16","",""
"16/12/2023 05:00:00 - 16/12/2023 06:00:00","BZN|MK","Without Sequence","55.36","",""
"16/12/2023 06:00:00 - 16/12/2023 07:00:00","BZN|MK","Without Sequence","61.77","",""
"16/12/2023 07:00:00 - 16/12/2023 08:00:00","BZN|MK","Without Sequence","77.07","",""
"16/12/2023 08:00:00 - 16/12/2023 09:00:00","BZN|MK","Without Sequence","95.12","",""
"16/12/2023 09:00:00 - 16/12/2023 10:00:00","BZN|MK","Without Sequence","98.00","",""
"16/12/2023 10:00:00 - 16/12/2023 11:00:00","BZN|MK","Without Sequence","99.65","",""
"16/12/2023 11:00:00 - 16/12/2023 12:00:00","BZN|MK","Without Sequence","99.70","",""
"16/12/2023 12:00:00 - 16/12/2023 13:00:00","BZN|MK","Without Sequence","99.11","",""
"16/12/2023 13:00:00 - 16/12/2023 14:00:00","BZN|MK","Without Sequence","100.00","",""
"16/12/2023 14:00:00 - 16/12/2023 15:00:00","BZN|MK","Without Sequence","101.63","",""
"16/12/2023 15:00:00 - 16/12/2023 16:00:00","BZN|MK","Without Sequence","105.90","",""
"16/12/2023 16:00:00 - 16/12/2023 17:00:00","BZN|MK","Without Sequence","105.75","",""
"16/12/2023 17:00:00 - 16/12/2023 18:00:00","BZN|MK","Without Sequence","115.00","",""
"16/12/2023 18:00:00 - 16/12/2023 19:00:00","BZN|MK","Without Sequence","113.02","",""
